SPREAD_COLOCAR_PLAZO_CERCANO,SPREAD_COLOCAR_PLAZO_LEJANO,SPREAD_TOMAR_PLAZO_CERCANO,SPREAD_TOMAR_PLAZO_LEJANO
-0.6779749178762446,-0.6779749178762446,-0.6670249178737417,-0.6670249178737417
-0.6778749178762447,-0.6778749178762447,-0.6669249178737418,-0.6669249178737418
-0.6778749178762447,-0.6778749178762447,-0.6669249178737418,-0.6669249178737418
-0.7123013515834992,-0.6778749178762447,-0.6669249178737418,-0.7013534172289915
-0.7122753938577878,-0.6778749178762447,-0.6669249178737418,-0.7013274579457732
-0.7122753938577878,-0.6778749178762447,-0.6669249178737418,-0.7013274579457732
-0.8153990513216998,-0.6503794152083857,-0.6394277654262102,-0.7356911104442351
-0.7122753938577878,-0.7603552124408511,-0.7425392390000329,-0.7013274579457732
-0.7122753938577878,-0.8222154333643261,-0.8044055017397461,-0.7013274579457732
-0.6778749178762447,-0.6778749178762447,-0.6669249178737418,-0.6669249178737418
-0.6778749178762447,-0.6778749178762447,-0.6669249178737418,-0.6669249178737418
-0.8152437737905229,-0.6778749178762447,-0.6669249178737418,-0.7356134670201978
-0.8152437737905229,-0.6778749178762447,-0.6669249178737418,-0.7356134670201978
-0.8153437737905229,-0.6779749178762446,-0.6670249178737417,-0.7357134670201978
-0.8152437737905229,-0.6778749178762447,-0.6669249178737418,-0.7356134670201978
-0.8147991641219193,-0.6775749178762446,-0.6666249178737417,-0.7215179098527188
-0.8147888465094599,-0.6775749178762446,-0.6666249178737417,-0.7352359987317025
-0.8147472817109711,-0.6775849178762446,-0.6666349178737417,-0.735220214785467
-0.81479884650946,-0.8830196553045,-0.8378729316494077,-0.7352459987317026
-0.8149630592648028,-0.8832096553045,-0.8654311986865919,-0.7697221975667341
-0.6775249178762447,-0.6775249178762447,-0.6665749178737418,-0.6665749178737418
-0.7120819532233589,-0.6092552426670435,-0.5640342372041119,-0.7011340111047187
-0.7122719532233589,-0.6779749178762446,-0.6670249178737417,-0.7013240111047188
-0.7121719532233589,-0.6778749178762447,-0.6669249178737418,-0.7012240111047188
-0.81508884650946,-0.8834639435038486,-0.8040439825485107,-0.7355359987317026
-0.81508884650946,-0.6778749178762447,-0.6669249178737418,-0.7355359987317026
-0.6778749178762447,-0.6778749178762447,-0.6669249178737418,-0.6669249178737418
-0.6779749178762446,-0.6779749178762446,-0.6670249178737417,-0.6670249178737417
-0.8151920925053899,-0.6778749178762447,-0.6669249178737418,-0.7355876248271146
-0.6848482757566151,-0.8152404500929504,-0.7356876248271146,-0.6738986881679588
-0.6848482757566151,-0.8083820778506733,-0.7356876248271146,-0.6738986881679588
-0.6847482757566151,-0.7465076839846077,-0.7287004369131647,-0.6737986881679588
-0.6778749178762447,-0.746533505190797,-0.728723679141641,-0.6669249178737418
-0.6779749178762446,-0.6779749178762446,-0.6670249178737417,-0.6670249178737417
-0.6778749178762447,-0.6778749178762447,-0.6669249178737418,-0.6669249178737418
-0.6777849178762446,-0.6777849178762446,-0.6668349178737417,-0.6668349178737417
-0.6778749178762447,-0.6778749178762447,-0.6669249178737418,-0.6669249178737418
-0.6777849178762446,-0.6777849178762446,-0.6668349178737417,-0.6668349178737417
-0.6777849178762446,-0.6777849178762446,-0.6668349178737417,-0.6668349178737417
-0.815205493992297,-0.6777849178762446,-0.6668349178737417,-0.7355493286727158
-0.8151641147161679,-0.6777849178762446,-0.6668349178737417,-0.7904836137288419
-0.815205493992297,-0.6777849178762446,-0.6668349178737417,-0.7355493286727158
-0.6984034383916948,-0.6777849178762446,-0.6668349178737417,-0.6874546755375295
-0.6777849178762446,-0.6777849178762446,-0.6668349178737417,-0.6668349178737417
-0.6571461884591691,-0.6640366486972256,-0.6530858237738254,-0.6461949500957543
-0.6777849178762446,-0.6777849178762446,-0.6668349178737417,-0.6668349178737417
-0.7190539328235849,-0.6777749178762447,-0.6668249178737418,-0.7081064096362704
-0.7190539328235849,-0.6777749178762447,-0.6668249178737418,-0.7081064096362704
-0.6777749178762447,-0.6777749178762447,-0.6668249178737418,-0.6668249178737418
-0.6777749178762447,-0.6777749178762447,-0.6668249178737418,-0.6668249178737418
-0.918306206818985,-0.6777749178762447,-0.6668249178737418,-0.804279615732618
-0.8290400656347886,-0.6777749178762447,-0.6668249178737418,-0.804346939637096
-0.6846560507551864,-0.6777749178762447,-0.6668249178737418,-0.6737064636330327
-0.8290400656347886,-0.6777749178762447,-0.6668249178737418,-0.804346939637096
-0.6846560507551864,-0.6777749178762447,-0.6668249178737418,-0.6737064636330327
-0.6846660507551864,-0.6777849178762446,-0.6668349178737417,-0.6737164636330326
-0.6846560507551864,-0.6777749178762447,-0.6668249178737418,-0.6737064636330327
-0.8222787083337977,-0.6777749178762447,-0.6668249178737418,-0.8044558330595224
-0.8770600753350316,-0.6775749178762446,-0.6666249178737417,-0.8042091433408485
-0.8772600753350317,-0.6777749178762447,-0.6668249178737418,-0.8044091433408487
-0.8220787083337976,-0.6775749178762446,-0.6666249178737417,-0.8042558330595223
-0.6571461884591691,-0.9250488585219578,-0.8042947921541758,-0.6461949500957543
-0.8157769973334226,-0.9669996961363474,-0.8046789322862283,-0.7358350974889131
-0.8432278106999285,-0.82931837315532,-0.8046148990677953,-0.8047189322862284
-0.6777849178762446,-0.960113629987293,-0.7977867315656152,-0.6668349178737417
-0.6915893448870197,-1.1524220166575145,-1.1209142089892385,-0.6806401731749737
-0.6777849178762446,-0.946361766110327,-0.7977867315656152,-0.6668349178737417
-0.7122764176082533,-0.6777849178762446,-0.6668349178737417,-0.701328487157826
-0.6570915824547532,-0.6777849178762446,-0.6668349178737417,-0.6461403408148805
-0.6777849178762446,-0.6777849178762446,-0.6668349178737417,-0.6668349178737417
-0.8157248461318227,-0.6777849178762446,-0.6668349178737417,-0.735809020323535
-0.7055214146316133,-0.6778749178762447,-0.6669249178737418,-0.6945730734686625
-1.0375981924750959,-0.6777849178762446,-0.6668349178737417,-0.8052329425056731
-0.6777849178762446,-0.6777849178762446,-0.6668349178737417,-0.6668349178737417
-1.2999253442925816,-0.6777849178762446,-0.6668349178737417,-0.8050966414208097
-1.3000153442925817,-0.6778749178762447,-0.6669249178737418,-0.8051866414208098
-0.9538734580912809,-0.6501812839065654,-0.6392296276363109,-0.8048874708859417
-0.7121729377405341,-0.6776749178762447,-0.6667249178737418,-0.7012250076813172
-0.6776749178762447,-0.6776749178762447,-0.6667249178737418,-0.6667249178737418
-0.6776749178762447,-0.6776749178762447,-0.6667249178737418,-0.6667249178737418
-0.8156627343342153,-0.6777749178762447,-0.6668249178737418,-0.7771417898538479
-0.6776749178762447,-0.6776749178762447,-0.6667249178737418,-0.6667249178737418
-0.6777749178762447,-0.6777749178762447,-0.6668249178737418,-0.6668249178737418
-0.6777849178762446,-0.6777849178762446,-0.6668349178737417,-0.6668349178737417
-0.75343754496496,-0.6775849178762446,-0.6666349178737417,-0.7355959891309294
-0.7122698999401644,-0.6777849178762446,-0.6668349178737417,-0.7013219690986484
-0.725850243837077,-0.6775749178762446,-0.6666249178737417,-0.7149031404410294
-0.6777849178762446,-0.6777849178762446,-0.6668349178737417,-0.6668349178737417
-0.8152066349193509,-0.6774749178762447,-0.6665249178737418,-0.7353949084707785
-0.8838166883311313,-0.6498586865698073,-0.6389070355438955,-0.8040610227622151
-0.5397470709063203,-0.42290733061270047,-0.40506414707588284,-0.39784208974640656
-0.8493124768381137,-0.6773749178762446,-0.6664249178737417,-0.7833494732306603
-0.7942924579703099,-0.6773749178762446,-0.6664249178737417,-0.7764715582097055
-0.8835834207939176,-0.8147024256511997,-0.748851176849489,-0.8039055017397461
-0.780537453253354,-0.6773749178762446,-0.6664249178737417,-0.7627157281676745
-0.814624965045744,-1.0136286148662346,-0.9958423631649468,-0.7692936431886699
-0.8146457030574463,-0.6770749178762446,-0.6661249178737417,-0.7417933896955206
-0.6838482757566152,-0.6769749178762448,-0.6660249178737419,-0.672898688167959
-0.6839482757566151,-0.6770749178762446,-0.6661249178737417,-0.6729986881679588
-0.690721115908947,-0.6495032145671911,-0.6385515662130106,-0.6797719407030768
-0.690721115908947,-0.6563579502525965,-0.6454067131949184,-0.6797719407030768
-0.6908211159089469,-0.6564571738359531,-0.6455059367316734,-0.6798719407030767
-0.6770749178762446,-0.6564618314588511,-0.6455105946340595,-0.6661249178737417
-0.6769749178762448,-0.6563618314588512,-0.6454105946340596,-0.6660249178737419
-0.6773749178762446,-0.656761831458851,-0.6458105946340594,-0.6664249178737417
-0.6767749178762447,-0.6561618314588511,-0.6452105946340595,-0.6658249178737418
-0.6775749178762446,-0.656961831458851,-0.6460105946340594,-0.6666249178737417
-0.6766749178762447,-0.6560618314588511,-0.6451105946340595,-0.6657249178737418
-0.6766749178762447,-0.6560618314588511,-0.6451105946340595,-0.6657249178737418
-0.6560525141077567,-0.6560540675844694,-0.6451028302938643,-0.6451012767238672
-0.7248138060540453,-0.6560517372815865,-0.6451004998510956,-0.7138666944714926
-0.6563284052524129,-0.656343965800039,-0.6453927279032887,-0.645377166421969
-0.6563284052524129,-0.656343965800039,-0.6453927279032887,-0.645377166421969
-0.6568284052524128,-0.6568509603969012,-0.6458997229198086,-0.6458771664219689
-0.6705935255277364,-0.6568462978594377,-0.6458950601025735,-0.6596431126293232
-0.8151027648461692,-0.8149990513216998,-0.7971856069185652,-0.7353429703179684
-0.6769749178762448,-0.6563385222770698,-0.645387284053703,-0.6660249178737419
-0.6843560507551865,-0.6568385222770697,-0.645887284053703,-0.6734064636330327
-0.6563385222770698,-0.6563501834537407,-0.6453989459300467,-0.645387284053703
-0.6568385222770697,-0.7255395455974638,-0.7145924295591284,-0.645887284053703
-0.7732599508948761,-0.8143075928073239,-0.7896410439877088,-0.7554378131466998
-0.656367262693259,-0.6769749178762448,-0.6660249178737419,-0.6454160261943545
-0.6980779199929168,-0.6774749178762447,-0.6665249178737418,-0.6871291562076308
-0.6838425852484687,-0.6769749178762448,-0.6660249178737419,-0.6728929973183849
-0.6838425852484687,-0.6769749178762448,-0.6660249178737419,-0.6728929973183849
-0.656367262693259,-0.6769749178762448,-0.6660249178737419,-0.6454160261943545
-0.656368813948858,-0.6563695894891072,-0.6454183531298049,-0.6454175775430351
-0.6563703649709626,-0.6563734663147699,-0.6454222301880705,-0.6454191286581809
-0.6568703649709625,-0.6568734663147698,-0.6459222301880705,-0.6459191286581808
-0.656368813948858,-0.6563734663147699,-0.6454222301880705,-0.6454175775430351
-0.656368813948858,-0.6563734663147699,-0.6454222301880705,-0.6454175775430351
-0.656368813948858,-0.6563734663147699,-0.6454222301880705,-0.6454175775430351
-0.656368813948858,-0.6563734663147699,-0.6454222301880705,-0.6454175775430351
-0.814343773790523,-0.6563734663147699,-0.6454222301880705,-0.7347134670201979
-0.8143954939922972,-0.6563695894891072,-0.6454183531298049,-0.734739328672716
-0.7250775527963867,-0.6632328602646356,-0.6522820357139267,-0.7141304390385721
-0.8151457030574463,-0.6569556208272015,-0.6460043836297591,-0.7422933896955205
-0.8146457030574463,-0.6633276843484216,-0.6523768594871433,-0.7417933896955206
-0.8142457030574464,-0.6629225045316527,-0.6519716793596025,-0.7413933896955206
-0.8145457030574466,-0.6632225045316528,-0.6522716793596026,-0.7416933896955207
-0.8141457030574464,-0.6628225045316527,-0.6518716793596026,-0.7412933896955206
-0.6765749178762447,-0.6628313078990268,-0.6518804832551957,-0.6656249178737418
-0.6765749178762447,-0.6628313078990268,-0.6518804832551957,-0.6656249178737418
-0.6765749178762447,-0.6628313078990268,-0.6518804832551957,-0.6656249178737418
-0.6765749178762447,-0.6628313078990268,-0.6518804832551957,-0.6656249178737418
-0.6765749178762447,-0.6628313078990268,-0.6518804832551957,-0.6656249178737418
-0.6774749178762447,-0.6637313078990268,-0.6527804832551957,-0.6665249178737418
-0.683348275756615,-0.6627380322848331,-0.6517872080444505,-0.6723986881679588
-0.6842482757566151,-0.6636380322848331,-0.6526872080444505,-0.6732986881679588
-0.6769749178762448,-0.6632380322848332,-0.6522872080444506,-0.6660249178737419
-0.6632380322848332,-0.6769749178762448,-0.6660249178737419,-0.6522872080444506
-0.6765749178762447,-0.6765749178762447,-0.6656249178737418,-0.6656249178737418
-0.6765749178762447,-0.6765749178762447,-0.6656249178737418,-0.6656249178737418
-0.6697013011123333,-0.66284320041331,-0.6518923764830105,-0.6587508886804627
-0.6632318253932264,-0.6632442335724545,-0.6522934097041552,-0.652281000780436
-1.0541005567835064,-1.1152356910565864,-1.0974799417085754,-0.8785993957075107
-0.6838353563966725,-0.663261258279618,-0.6523104354328665,-0.6728857680328288
-0.6838353563966725,-0.6769749178762448,-0.6660249178737419,-0.6728857680328288
-0.3677786216150966,-0.5877858642646874,-0.4601916752998994,-0.3361584870290399
-0.6495331637944937,-0.574072208447208,-0.473928334823652,-0.6385815172373523
-0.7112655088349265,-0.6564044284813045,-0.6454531942123884,-0.7003175663296145
-0.6563943759904375,-0.6564044284813045,-0.6454531942123884,-0.645443141118375
-0.6563943759904375,-0.5878394795659317,-0.5700271476922866,-0.645443141118375
-0.6563943759904375,-0.6564044284813045,-0.6454531942123884,-0.645443141118375
-0.6563943759904375,-0.6564044284813045,-0.6454531942123884,-0.645443141118375
-0.6769749178762448,-0.5054832952986762,-0.4876629289948228,-0.6660249178737419
-0.6838353563966725,-0.6564013364532809,-0.6454501019988498,-0.6728857680328288
-0.6838353563966725,-0.6564013364532809,-0.6454501019988498,-0.6728857680328288
-0.6773749178762446,-0.6568044284813044,-0.6458531942123883,-0.6664249178737417
-0.6701142214446085,-0.6564044284813045,-0.6454531942123884,-0.6591638097879456
-0.745556099793608,-0.6564044284813045,-0.6454531942123884,-0.7277516850943168
-0.6769749178762448,-0.6564044284813045,-0.6454531942123884,-0.6660249178737419
-0.6834504597651315,-0.6560336989914173,-0.6450824652787622,-0.6725008711074749
-0.6491665681232034,-0.6560282922095638,-0.6450770581725213,-0.6382149223703247
-0.6491586291653793,-0.656018292209564,-0.6450670581725214,-0.6382069835361774
-0.6765849178762448,-0.6765849178762448,-0.6656349178737418,-0.6656349178737418
-0.6560259741467767,-0.6560282922095638,-0.6450770581725213,-0.6450747399706586
-0.6564059741467768,-0.656408292209564,-0.6454570581725214,-0.6454547399706587
-0.656408292209564,-0.6769749178762448,-0.6660249178737419,-0.6454570581725214
-0.656408292209564,-0.6769749178762448,-0.6660249178737419,-0.6454570581725214
-0.656018292209564,-0.6765849178762448,-0.6656349178737418,-0.6450670581725214
-0.656408292209564,-0.6701216930055601,-0.6591712817972453,-0.6454570581725214
-0.7588205281272945,-0.6765849178762448,-0.6656349178737418,-0.7341687049868079
-0.6769749178762448,-0.6769749178762448,-0.6660249178737419,-0.6660249178737419
-0.6769749178762448,-0.6564237326192487,-0.645472499508646,-0.6660249178737419
-0.6569059741467768,-0.6569082922095639,-0.6459570581725214,-0.6459547399706587
-0.7729020542864519,-0.6701242656339859,-0.6591738545799833,-0.7414007617538725
-0.6632643491461268,-0.6564160153134926,-0.6454647817398321,-0.6523135264848093
-0.6632643491461268,-0.6564136989914174,-0.6454624652787624,-0.6523135264848093
